链接,漫画名称,漫画作者,封面,点击数,简介,标签
https://h5.manhua.163.com/source/4527519100560106867,寒蝉鸣泣之时解-祭杂篇,原作：龙骑士07 漫画：铃罗木かりん,https://easyread.nosdn.127.net/pic20160115a8576f5c41ae4acdb3c31222acd7525c.jpeg,2974664,从大都市搬家到这个人口连2千都不到的村落中的前原圭一，以自己开朗擅于言谈的性格很快与学校的同学打成了一片。但一个每年6月都会举办的传统祭典却打破了圭一的日常，一场场离奇事件开始慢慢向他接近。,恐怖 悬疑 奇幻 
https://h5.manhua.163.com/source/4488566989930108199,乌龙院36计,敖幼祥,https://easyread.nosdn.127.net/pic20160125a38d79be9b7e41cfbc60cca59a580035.jpeg,2958169,36计是《乌龙院》新的启发，我们把每一计设计成一个故事，《乌龙院》的人编一个故事，然后演这个故事，调虎离山是什么样的计谋，用什么样的方法用？一本书就完成一个计，准备用36本书来做。,搞笑 冒险 斗智 动作 
https://h5.manhua.163.com/source/4494542706130114055,海猫鸣泣之时Ep4,原作：龙骑士07 漫画：宗一郎,https://easyread.nosdn.127.net/pic201601257c43deb34760412791c4b22f0b2b2943.jpeg,2938738,岛上发生了猎奇杀人事件，自私的族人们接二连三的以惨绝人寰的姿态被杀害，而谋杀的手段，怎么看都不像是人类所为。难道真是传说中的魔女前来复仇了吗？怎么都无法相信的战人为了找到真相，和虚幻中的魔女展开了一场又一场的严酷对决。,魔幻 悬疑 推理 
https://h5.manhua.163.com/source/4579540611030121478,圈圈,酚酞瓜Orz,https://easyread.nosdn.127.net/pic20160315321837f1f96a4ce09321d614ac8e3cb5.jpeg,2933631,有个叫圈圈的小姑娘，胳膊长得和弹簧一样，因此她也过着跟其他人稍微有点不同的生活。胳膊带来的方便与不便，胳膊导致的爆笑与伤心，有些人因此疏远而有些人却被吸引。因为弹簧胳膊，在家人和朋友的帮助下，圈圈的内心究竟会如何成长？荒诞设定与现实生活的奇妙融合，从碰撞中寻找爱的真谛。         ,恋爱 搞笑 校园 治愈 
https://h5.manhua.163.com/source/4576012710570106745,偃师,米沙,https://easyread.nosdn.127.net/pic20160311f425a1bce9a64b348cdce393f5838607.jpeg,2909327,公元前十一世纪，西域驼群途径沙漠，口渴难耐的旅人发现了绿洲，却瞬间被一股神秘的力量卷进泉底，只有一个名叫“偃师”的异乡人存活下来。这位自称是随商队游历的机械师拥有神秘的力量，一件件上古时代的奇闻异事就从此展开，会带走人类的灵魂的泉水、能直视三界的诡异眼球、记忆深处开到荼靡的花朵、上古神树常服木、回归故里的琅玕木、唯留记忆的迷谷枝、迷幻妖异的森罗木……各自有着不能诉说的过往的人们已经踏上茫茫的旅途，承载着人、神、物之间沉默的秘密。,萌系 玄幻 古风 历史 
https://h5.manhua.163.com/source/4499978832940093552,海猫鸣泣之时 散Ep5,原作：龙骑士07 漫画：秋夕カ,https://easyread.nosdn.127.net/pic2016012513f3f633d4ff4f4d8b5625e10d5f4577.jpeg,2904850,EP6由于日方素材 提供问题，2月才能更新呢，请大家稍微等待一下~岛上发生了猎奇杀人事件，自私的族人们接二连三的以惨绝人寰的姿态被杀害，而谋杀的手段，怎么看都不像是人类所为。难道真是传说中的魔女前来复仇了吗？怎么都无法相信的战人为了找到真相，和虚幻中的魔女展开了一场又一场的严酷对决。,魔幻 悬疑 推理 
https://h5.manhua.163.com/source/4487414670880114602,海猫鸣泣之时Ep3,原作：龙骑士07  漫画：夏海ケイ,https://easyread.nosdn.127.net/pic/2015/12/04/12d68249d9ef4a3f910f106d7d448987.jpg,2893350,岛上发生了猎奇杀人事件，自私的族人们接二连三的以惨绝人寰的姿态被杀害，而谋杀的手段，怎么看都不像是人类所为。难道真是传说中的魔女前来复仇了吗？怎么都无法相信的战人为了找到真相，和虚幻中的魔女展开了一场又一场的严酷对决。,魔幻 悬疑 推理 
https://h5.manhua.163.com/source/4781357668610112847,A PAGE一页之间,高能漫画,https://easyread.nosdn.127.net/pic20161104b2e94c4936604e849a3e4fb1c579d480.jpg,2881492,因改建校舍，景浦医科学院大专的男护士班级被就近分给了隔壁的华清附属综合大学。教学混搭、宿舍混搭，于是，一群躁动的男护士就这样展开了他们传奇的校园故事。,恋爱 耽美 校园 
https://h5.manhua.163.com/source/4316965916260067997,卯,水三千,https://easyread.nosdn.127.net/pic2016021843bd927c1fa64e438966a812e2e45108.jpg,2879432,为了反抗注定成为食物的命运，一场爱恨交织的……血与泪的战争拉开了序幕更多资讯敬请关注作者新浪微博@水三千漫画@演员落水漫画粉丝QQ群：258226971,热血 冒险 战斗 
https://h5.manhua.163.com/source/4475570636620101841,高桥同学在偷听,北欧ゆう,https://easyread.nosdn.127.net/pic20160125a26efb2d58f348c591b6c1bde63d72e3.jpeg,2843708,高中生美少女偶像高桥有个不为人知的秘密，那就是偷听别人的对话。因为是偶像，带着耳机也不会遭到怀疑，用这种方法缓解工作上的压力。尤其是班上的奈良同学和御影同学，他们无厘头的对话真是让人欲罢不能……这个漫画是讲述一对好基友和一个闷骚吐槽女的故事……,生活 搞笑 校园 
https://h5.manhua.163.com/source/4798881222390127382,桃运村医,槽漫画,https://easyread.nosdn.127.net/pic201611255efd1ccab69c4110b827334086d1e4fb.jpg,2821314,一场大病导致高考落榜，上天关掉了叶凡的一扇门，却又为他打开了一扇窗，得到了伏羲真传，从此治病疗伤信手拈来，发财致富不在话下，最重要的，那些大小美女饿狼扑食一般冲过来，让他烦不胜烦……本漫画每周一更新，欢迎各位评论吐槽~,后宫 奇幻 
https://h5.manhua.163.com/source/4316985369910057250,Tartarus葬爱,诗林のPLANES,https://easyread.nosdn.127.net/pic/2015/07/02/4a61f9b6bad24938bb7ad726ed503d60.jpg,2809564,一次意外让他失去了挚爱，一次偶遇让他开启心门，一次活动，让他获得地狱皇权的象征与神力。也是这神力，改变了他安稳的生活。从此揭开那段被人篡改过的记忆，让他走上复仇之路。随着复仇的开始，一个庞大的阴谋慢慢浮出水面。失去的爱人是否真的从此消失，真正的凶手是否真的那么简单，。被仇恨拉入地狱深渊的人性是否会得到救赎，林浩的未来又在哪里？葬爱是埋葬过去的执着，还是埋葬身边那从未失去的挚爱。Tartarus开启的是步入地狱的入口还是寻回挚爱的路途，一切谜题尽在《Tartarus葬爱》,生活 热血 虐心 冒险 科幻 魔幻 悬疑 战斗 格斗 耽美 
https://h5.manhua.163.com/source/4316808070150070783,囧西游,厦门游力,https://easyread.nosdn.127.net/pic/2015/07/02/c9cd01acf2854090a06d33f740d9fc81.jpg,2790611,《囧西游》四格漫画是一个搞笑趣味的四格漫画系列。漫画主要以飞鱼科技RPG手游《囧西游》中的唐僧、孙悟空、猪八戒、沙僧等角色为主，师徒四人踏上不一样的“囧”途，爆笑囧事精彩连载，欢迎大家百度搜索下载来玩。官网：http://jxy.737.com/ 微博：http://weibo.com/jiongxiyou,恶搞 搞笑 萌系 游戏 
https://h5.manhua.163.com/source/4539903102850100454,魔兽世界爆笑涂鸦,郑东升,https://easyread.nosdn.127.net/pic20160129e1e1fd12be6c4783a9085feac91672d3.jpeg,2770059,这是魔兽世界，苦逼的兽人小战士、巨魔小猎人和人品好得没朋友的腹黑土豪牛头人的故事。微博@郑东升-- ，希望大家喜欢。,战斗 搞笑 游戏 格斗 战争 
https://h5.manhua.163.com/source/4475570636620101843,海猫鸣泣之时Ep2,原作：龙骑士07  漫画：铃木次郎,https://easyread.nosdn.127.net/pic/2015/12/04/bbb43ccca8a54976b5f90b63c3bc08f3.jpg,2769114,岛上发生了猎奇杀人事件，自私的族人们接二连三的以惨绝人寰的姿态被杀害，而谋杀的手段，怎么看都不像是人类所为。难道真是传说中的魔女前来复仇了吗？怎么都无法相信的战人为了找到真相，和虚幻中的魔女展开了一场又一场的严酷对决。,魔幻 悬疑 推理 
https://h5.manhua.163.com/source/4316808069920058310,论不良少女的教育方法,梁赫文,https://easyread.nosdn.127.net/pic/2015/07/02/0b8ca5f4dfa3474bb66d26998ba33768.jpg,2764721,不良少女莫白磷进入黑道高中成长记因为“一面之缘”暗恋的他，为了追随进入了他所在的高中，想要接近他，但是发现、、、这个A高表面上是个全市的重点高中，而暗地里却是一个黑道高中，校内的神秘黑道组织“内会”，不管怎样，莫白磷却因为朋友被卷入了内会的斗争当中、、、,热血 耽美 校园 恋爱 治愈 战斗 
https://h5.manhua.163.com/source/4779725515350151710,凶猛皇后追夫记,麦萌漫画,https://easyread.nosdn.127.net/pic20161101ba9192639e9d48b7821f937d89dc8cbe.jpg,2752961,一个好吃懒惰又花痴的胖丫头，因为一次善良的行为救了大沥王朝的太子殿下，从而入了宫闱，引发了一系列鸡飞狗跳的囧人事件。,恋爱 古风 
https://h5.manhua.163.com/source/4490181323260111877,仇鸟刺唐之黄雀传,一淳&黑白漫文化,https://easyread.nosdn.127.net/pic2016012546742956e48c408ea2ae0b2a7bc98da6.jpeg,2746008,《仇鸟刺唐》（黄雀传）：杀手阎婆血洗黄家堡，八十一口被一夜之间杀光，黄家不传密宝易容术被其盗走。 从此江湖再无阎婆踪迹。黄家剩得一位女孩活了下来，发誓定要报此大仇。七十年后，长安城中最近流行一句话：“螳螂捕蝉，黄雀在后，阎婆不死，誓不罢休。”,武侠 灵异 格斗 古风 推理 
https://h5.manhua.163.com/source/4436438688710112228,诡闻斋,九日十夜,https://easyread.nosdn.127.net/pic201601254dca60bee152488f97cbd31e4ea66586.jpeg,2741515,我们身边，总是有一些奇怪诡异的事情发生，没法解释，没有道理，可它们还确实发生了。,灵异 玄幻 悬疑 
https://h5.manhua.163.com/source/4632796568820096417,微开封,十九番，两色风景,https://easyread.nosdn.127.net/pic2016051581de557e4d1e4930ad68b6c80542ed47.jpeg,2730643,根据七侠五义为蓝本，结合现代生活搞笑。创造出Q萌的武侠搅基恶搞剧情~以展小喵和白小五为主角，打造开封府，陷空岛五鼠，庞太师等多方位剧情！,恶搞 搞笑 武侠 萌系 耽美 
https://h5.manhua.163.com/source/4452661804120123242,第8界·梦萦之心（前传）,iLEGUO,https://easyread.nosdn.127.net/pic20160125f3b399daea3c4806a3d4a156a4bad516.jpeg,2718870,水影帝国的绯莉公主准备在7岁生日这天为双胞胎弟弟绯亚亲手制作一个生日蛋糕。而在绯莉跟着贴身女官梅妮学习制作蛋糕的过程中，恐怖的意外却悄然而至……加入第8界QQ①群（468729306）免费领新书！,唯美 玄幻 奇幻 
https://h5.manhua.163.com/source/4579859000890118884,铁鸥,LAS91214,https://easyread.nosdn.127.net/pic2016031684a502cdc43d43b49d489d9e0910e4d3.jpeg,2714961,关普兰是一名生活在高科技船团都市“西格玛城”中的工程师，他在命运的推动下，卷进了一场牵涉复仇、利益斗争和人类革新的纠葛中，故事的矛盾交汇其身，而他，将身穿动力装甲——铁鸥，面对这一切的试炼。,战斗 机甲 科幻 战争 
https://h5.manhua.163.com/source/4514342859170124258,一周的朋友,叶月抹茶,https://easyread.nosdn.127.net/pic20160125a5a542834f1441e994c687f718215915.jpeg,2701170,“但是，我…有关朋友的记忆，一周就会消失……”——一直都是独自一人的同班同学藤宫香织宣布了这样的事实，但即便是这样，主人公长谷佑树也想要和香织成为朋友。连缀并环绕着一周的记忆，两人不断地成为朋友，无论多少次依然如此，围绕“朋友”的青春涂鸦也正式开始。,生活 治愈 校园 
https://h5.manhua.163.com/source/4316983292840077813,至尊神棍,双头蜥,https://easyread.nosdn.127.net/pic/2015/12/01/ca1616a600af4d02bb1dfb36806e71f9.jpg,2695102,一位被散去力量的神流落凡间，遇上了一位幼时被抱出皇宫中的皇子，二人变成江湖小混混，一路招摇撞骗.......,热血 冒险 魔幻 古风 战斗 
https://h5.manhua.163.com/source/4612082978470129257,我的精神分裂史,山羊卡罗,https://easyread.nosdn.127.net/pic201604218662282c2cfa4f5eb014ba76d1ae8af0.jpeg,2684868,其实每个人都曾经当过神经病——From：山羊卡罗 ,恶搞 搞笑 生活 
https://h5.manhua.163.com/source/4676888660100108996,桃花源,零创世&基晔恒鑫文化,https://easyread.nosdn.127.net/pic2016071040f553bebb5a4e2e961e5998e4db56d3.jpg,2656179,陶渊明笔下的桃花源，是无数人心中的梦幻和期待，同时也留下了许多千年未解的谜题。 四月，一名调查案件的警官误入了桃花源。 他与桃花源中的少女相恋，醉心于桃花源中流连忘返，却无意间发现了桃花源和少女的真面目.... （灵感来源：知乎和微博热门：桃花源究竟是不是死人国？）,穿越 恋爱 虐心 惊险 恐怖 
https://h5.manhua.163.com/source/4724499322570093940,双一肆意的诅咒,伊藤润二,https://easyread.nosdn.127.net/pic201609272db99688eb204609926b69d9239ff9ff.jpg,2646838,个性阴暗的少年，头发油腻，并且喜欢在嘴里含钉子。有预言和诅咒的能力，对神秘事物如妖魔鬼怪等十分感兴趣。,灵异 恐怖 
https://h5.manhua.163.com/source/4607296605730116592,驱魔录,DENGANG,https://easyread.nosdn.127.net/pic2016041662720573d5be4ccdb558289f70e12e3a.jpeg,2646184,我的总体构想是跟九九八十一难没啥关系的 我总是想这哥几个的日常是啥样的,灵异 玄幻 古风 历史 
https://h5.manhua.163.com/source/4316985369910053303,可怕的肉,欣鹏x,https://easyread.nosdn.127.net/pic/2015/07/02/f5b83dd57b194114822bc11659b39f86.jpg,2614379,为了寻找师父，天宝独自离开道观，和一行人踏上去往平州之路，途经一山，便发生了些奇怪的事。。。同伴莫名其妙的失踪，可怕肉尸的出现，神秘的幕后主使，这一切究竟是为了什么？可怕的肉轻动画：http://v.youku.com/v_show/id_XODc4NzE4NTQw.html欣鹏漫画微博：http://weibo.com/xinpeng53欣鹏漫画qq群：152522007，验证时请输入作者创作的漫画名称,恐怖 玄幻 悬疑 魔幻 推理 
